,Unnamed: 0,avg_latency,client,client_sched,clients,duration,engine,engine_sched,events,file,kernel,machine,max_latency,min_latency,nr_load_updates,nr_migrations,nr_sleep,nr_switches,nr_uninterruptible,nr_wakeup,p95th_latency,st_mtime,sum_latency,throughput
1294,1294,5.29,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0095,mysql 5.7.25,cfs_wwc_flat scheduling policy,3628594,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/g9SG6f1wAmstTG,4.19.0-ipanema-g9ba5ed25b696,i44,3014.33,1.99,,,,,,,8.28,1552160894.4469075,19192242.71,12094.9305
1295,1295,5.34,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0102,mysql 5.7.25,cfs_wwc_flat scheduling policy,3594007,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/NPGFnlOi7kOfa4,4.19.0-ipanema-g9ba5ed25b696,i44,3855.64,2.0,,,,,,,8.43,1552281134.0381582,19192714.96,11979.6161
1296,1296,3.2,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0054,mysql 5.7.25,cfs_wwc_flat scheduling policy,2999566,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/7fRj9lGSMJbGOV,4.19.0-ipanema-g9ba5ed25b696,i44,135.78,1.98,,,,,,,4.49,1552259499.723369,9595052.23,9998.3744
1297,1297,10.5,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0246,mysql 5.7.25,cfs_wwc_flat scheduling policy,3655321,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/rNq4QVs8YFPhau,4.19.0-ipanema-g9ba5ed25b696,i44,182.91,2.03,,,,,,,17.63,1552335849.5482721,38390956.3,12183.4059
1298,1298,10.86,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0249,mysql 5.7.25,cfs_wwc_flat scheduling policy,3535244,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/Af02b5wjyMy8qI,4.19.0-ipanema-g9ba5ed25b696,i44,3713.59,1.99,,,,,,,17.32,1552429916.4905186,38391510.21,11783.1668
1299,1299,5.31,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0112,mysql 5.7.25,cfs_wwc_flat scheduling policy,3611804,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/CmTrOafvHXKi66,4.19.0-ipanema-g9ba5ed25b696,i44,3385.63,2.01,,,,,,,8.28,1552263912.035088,19192121.6,12038.8991
1300,1300,26.9,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.0564,mysql 5.7.25,cfs_wwc_flat scheduling policy,2854538,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/ARyIDCT3VptQgn,4.19.0-ipanema-g9ba5ed25b696,i44,1084.75,2.12,,,,,,,55.82,1552204401.095917,76796269.76,9513.339
1301,1301,27.48,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.0527,mysql 5.7.25,cfs_wwc_flat scheduling policy,2794588,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/ufWffUwJM3JGj5,4.19.0-ipanema-g9ba5ed25b696,i44,3140.58,2.05,,,,,,,55.82,1552186221.0583289,76795940.4,9313.6586
1302,1302,10.52,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0244,mysql 5.7.25,cfs_wwc_flat scheduling policy,3647893,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/x2HGw2LYzv7RRq,4.19.0-ipanema-g9ba5ed25b696,i44,186.41,2.03,,,,,,,17.63,1552149561.3961904,38390969.78,12158.6558
1303,1303,5.42,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0106,mysql 5.7.25,cfs_wwc_flat scheduling policy,3541349,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/rMVCuc8SXhDTmt,4.19.0-ipanema-g9ba5ed25b696,i44,3797.88,1.99,,,,,,,8.43,1552515659.3161564,19192800.49,11804.081
1304,1304,10.51,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0237,mysql 5.7.25,cfs_wwc_flat scheduling policy,3651328,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/sRtzH5aeHwKqIb,4.19.0-ipanema-g9ba5ed25b696,i44,171.82,2.04,,,,,,,17.63,1552182446.00069,38391609.95,12170.1338
1305,1305,3.13,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0049,mysql 5.7.25,cfs_wwc_flat scheduling policy,3068109,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/hFxC70f1xmRdzT,4.19.0-ipanema-g9ba5ed25b696,i44,134.49,1.95,,,,,,,4.03,1552467313.799025,9594918.07,10226.8634
1306,1306,5.36,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0099,mysql 5.7.25,cfs_wwc_flat scheduling policy,3580192,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/IVJb5Zl9aBXSTA,4.19.0-ipanema-g9ba5ed25b696,i44,3686.52,2.01,,,,,,,8.28,1552306482.3270519,19192290.91,11933.5776
1307,1307,27.19,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.1358,mysql 5.7.25,cfs_wwc_flat scheduling policy,2824221,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/kus31u8FLYlkkM,4.19.0-ipanema-g9ba5ed25b696,i44,1185.4,2.08,,,,,,,56.84,1552557784.1929235,76804241.55,9409.8114
1308,1308,10.79,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0233,mysql 5.7.25,cfs_wwc_flat scheduling policy,3559521,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/AQi4n2LHU4UTKp,4.19.0-ipanema-g9ba5ed25b696,i44,3803.48,2.02,,,,,,,17.32,1552157114.8120322,38391450.53,11864.1474
1309,1309,27.03,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.0535,mysql 5.7.25,cfs_wwc_flat scheduling policy,2841251,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/wFjtWXC1GHhbyz,4.19.0-ipanema-g9ba5ed25b696,i44,1089.89,2.03,,,,,,,56.84,1552265171.4425328,76794872.04,9469.149
1310,1310,5.25,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0107,mysql 5.7.25,cfs_wwc_flat scheduling policy,3657482,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/OGsPMrAd0fyinT,4.19.0-ipanema-g9ba5ed25b696,i44,435.96,1.97,,,,,,,8.28,1552350556.854455,19192165.77,12191.1722
1311,1311,10.53,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.026,mysql 5.7.25,cfs_wwc_flat scheduling policy,3645470,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/ZZMDtZvCX7xSuG,4.19.0-ipanema-g9ba5ed25b696,i44,1474.19,1.99,,,,,,,17.32,1552323373.100106,38391443.01,12150.5133
1312,1312,3.24,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0048,mysql 5.7.25,cfs_wwc_flat scheduling policy,2962326,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/ea8KJr6Wyy1as8,4.19.0-ipanema-g9ba5ed25b696,i44,115.26,1.96,,,,,,,4.65,1552185276.8965285,9595494.44,9874.2613
1313,1313,5.28,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0095,mysql 5.7.25,cfs_wwc_flat scheduling policy,3633694,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/Or5RSAakgFtcEL,4.19.0-ipanema-g9ba5ed25b696,i44,1786.18,2.01,,,,,,,8.43,1552389081.4986384,19192437.46,12111.9295
1314,1314,5.24,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0106,mysql 5.7.25,cfs_wwc_flat scheduling policy,3660478,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/0xWY82vXIOaP1U,4.19.0-ipanema-g9ba5ed25b696,i44,354.32,2.0,,,,,,,8.28,1552140960.0059564,19192602.46,12201.1611
1315,1315,10.57,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0252,mysql 5.7.25,cfs_wwc_flat scheduling policy,3633584,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/zsUERJH2Uda7SM,4.19.0-ipanema-g9ba5ed25b696,i44,175.94,1.99,,,,,,,17.63,1552391285.3347886,38391747.54,12110.9303
1316,1316,3.21,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0049,mysql 5.7.25,cfs_wwc_flat scheduling policy,2991315,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/7BIrzgWDq4iwyC,4.19.0-ipanema-g9ba5ed25b696,i44,108.35,1.95,,,,,,,4.41,1552266116.3987882,9595254.56,9970.887
1317,1317,5.26,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.011,mysql 5.7.25,cfs_wwc_flat scheduling policy,3647346,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/fEHMDSKFmT7JvV,4.19.0-ipanema-g9ba5ed25b696,i44,177.15,1.98,,,,,,,8.28,1552237612.572512,19192221.43,12157.374
1318,1318,5.26,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.01,mysql 5.7.25,cfs_wwc_flat scheduling policy,3645854,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/lNkg5nNrr9Fsos,4.19.0-ipanema-g9ba5ed25b696,i44,1890.0,2.02,,,,,,,8.28,1552187796.4949784,19192544.7,12152.4411
1319,1319,26.93,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.0759,mysql 5.7.25,cfs_wwc_flat scheduling policy,2851320,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/Su1iGQBYzsDMGd,4.19.0-ipanema-g9ba5ed25b696,i44,1535.76,2.09,,,,,,,55.82,1552283337.3580616,76798042.67,9501.9963
1320,1320,5.25,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0104,mysql 5.7.25,cfs_wwc_flat scheduling policy,3656662,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/ycbLr4lAaUUsIF,4.19.0-ipanema-g9ba5ed25b696,i44,630.18,1.98,,,,,,,8.28,1552458012.1582398,19192128.06,12188.4502
1321,1321,27.15,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.0593,mysql 5.7.25,cfs_wwc_flat scheduling policy,2828793,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/UCLAMA3iSpHLsa,4.19.0-ipanema-g9ba5ed25b696,i44,1353.9,2.11,,,,,,,55.82,1552468888.8306935,76795366.96,9427.4472
1322,1322,5.24,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0108,mysql 5.7.25,cfs_wwc_flat scheduling policy,3659187,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/dVTNEg0tOKhTwl,4.19.0-ipanema-g9ba5ed25b696,i44,168.42,1.99,,,,,,,8.28,1552183704.530563,19192293.1,12196.851
1323,1323,27.22,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.2867,mysql 5.7.25,cfs_wwc_flat scheduling policy,2822533,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/yhOKAC4JGgVh0j,4.19.0-ipanema-g9ba5ed25b696,i44,1186.41,2.17,,,,,,,56.84,1552434006.835377,76833972.21,9399.4604
1324,1324,10.56,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0206,mysql 5.7.25,cfs_wwc_flat scheduling policy,3635164,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/OoP3JRtpgIhtFl,4.19.0-ipanema-g9ba5ed25b696,i44,2563.39,2.07,,,,,,,17.32,1552308684.8628125,38391427.19,12116.3797
1325,1325,3.24,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0052,mysql 5.7.25,cfs_wwc_flat scheduling policy,2964679,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/Fkuv7jD8SyLpiZ,4.19.0-ipanema-g9ba5ed25b696,i44,108.93,1.96,,,,,,,4.49,1552379636.6958055,9595762.46,9882.0929
1326,1326,27.23,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.0728,mysql 5.7.25,cfs_wwc_flat scheduling policy,2820514,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/dvRHtHSqPyn0oi,4.19.0-ipanema-g9ba5ed25b696,i44,1134.58,2.15,,,,,,,56.84,1552387506.70214,76795941.83,9399.4313
1327,1327,3.14,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0045,mysql 5.7.25,cfs_wwc_flat scheduling policy,3058988,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/tJpnBtZtbboxfu,4.19.0-ipanema-g9ba5ed25b696,i44,230.22,1.96,,,,,,,4.65,1552560304.892863,9595625.64,10196.473
1328,1328,10.6,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0235,mysql 5.7.25,cfs_wwc_flat scheduling policy,3620672,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/2ZZO1Fyvjlo4S3,4.19.0-ipanema-g9ba5ed25b696,i44,2474.56,1.97,,,,,,,17.32,1552204716.140234,38391524.92,12067.9613
1329,1329,27.21,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.2259,mysql 5.7.25,cfs_wwc_flat scheduling policy,2823011,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/0JCkTt5u5LHrJe,4.19.0-ipanema-g9ba5ed25b696,i44,1599.79,2.07,,,,,,,55.82,1552380894.733986,76823580.08,9402.9558
1330,1330,5.31,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.011,mysql 5.7.25,cfs_wwc_flat scheduling policy,3613794,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/iBZrjhwWoa2huz,4.19.0-ipanema-g9ba5ed25b696,i44,2490.73,2.01,,,,,,,8.43,1552488938.5150626,19192508.56,12045.5397
1331,1331,3.23,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0116,mysql 5.7.25,cfs_wwc_flat scheduling policy,2969978,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/OltxWWYwvRQ9oR,4.19.0-ipanema-g9ba5ed25b696,i44,128.56,1.97,,,,,,,4.65,1552153652.9536278,9595473.69,9899.5428
1332,1332,5.37,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0103,mysql 5.7.25,cfs_wwc_flat scheduling policy,3573442,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/igASmQckEn9vWw,4.19.0-ipanema-g9ba5ed25b696,i44,2978.85,2.0,,,,,,,8.43,1552542182.9971688,19192528.88,11911.0644
1333,1333,27.22,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.0522,mysql 5.7.25,cfs_wwc_flat scheduling policy,2821519,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/kSGjujSFWfFToO,4.19.0-ipanema-g9ba5ed25b696,i44,2488.94,2.06,,,,,,,55.82,1552353076.5231564,76795276.24,9403.4266
1334,1334,3.14,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.005,mysql 5.7.25,cfs_wwc_flat scheduling policy,3051321,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/URfeuQa6FGzxxf,4.19.0-ipanema-g9ba5ed25b696,i44,132.31,1.96,,,,,,,4.33,1552542497.5615873,9595037.29,10170.9003
1335,1335,27.43,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.0528,mysql 5.7.25,cfs_wwc_flat scheduling policy,2799863,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/gXDJSgj6SEKm3O,4.19.0-ipanema-g9ba5ed25b696,i44,1041.64,2.08,,,,,,,56.84,1552303965.446968,76795392.28,9331.2338
1336,1336,26.92,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.1448,mysql 5.7.25,cfs_wwc_flat scheduling policy,2852867,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/EZyw0SWBvBLSkZ,4.19.0-ipanema-g9ba5ed25b696,i44,1343.09,2.07,,,,,,,55.82,1552152080.4476538,76794316.09,9504.9681
1337,1337,10.65,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0238,mysql 5.7.25,cfs_wwc_flat scheduling policy,3605727,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/6od0RIoM3uw2PE,4.19.0-ipanema-g9ba5ed25b696,i44,1936.95,2.01,,,,,,,17.63,1552484530.5027082,38390964.2,12018.1351
1338,1338,5.31,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.01,mysql 5.7.25,cfs_wwc_flat scheduling policy,3611262,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/ziroT7yfrgzf5W,4.19.0-ipanema-g9ba5ed25b696,i44,2570.85,1.99,,,,,,,8.28,1552369359.9323153,19192201.64,12037.1387
1339,1339,27.07,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.0538,mysql 5.7.25,cfs_wwc_flat scheduling policy,2836543,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/BUFKrGVPe7k9Nh,4.19.0-ipanema-g9ba5ed25b696,i44,1327.03,2.06,,,,,,,56.84,1552158688.5464199,76794541.78,9453.4485
1340,1340,10.57,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.022,mysql 5.7.25,cfs_wwc_flat scheduling policy,3630792,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/ivPZfGps3gABvD,4.19.0-ipanema-g9ba5ed25b696,i44,2179.04,2.0,,,,,,,17.32,1552230370.8188114,38391676.58,12101.7507
1341,1341,3.13,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0048,mysql 5.7.25,cfs_wwc_flat scheduling policy,3062971,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/E3NXzLM68hIEES,4.19.0-ipanema-g9ba5ed25b696,i44,134.65,1.97,,,,,,,4.33,1552206918.3315866,9595239.75,10209.7395
1342,1342,26.93,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.0764,mysql 5.7.25,cfs_wwc_flat scheduling policy,2851745,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/wtRi7rTO4XWE8O,4.19.0-ipanema-g9ba5ed25b696,i44,1127.66,2.14,,,,,,,55.82,1552231630.9563527,76795985.21,9503.3971
1343,1343,27.2,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.0578,mysql 5.7.25,cfs_wwc_flat scheduling policy,2823810,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/CkQI1slM7C7tjw,4.19.0-ipanema-g9ba5ed25b696,i44,1281.5,2.08,,,,,,,56.84,1552519122.8604715,76796075.44,9410.8855
1344,1344,5.34,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0102,mysql 5.7.25,cfs_wwc_flat scheduling policy,3595110,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/HB2d4vmKpOWiZN,4.19.0-ipanema-g9ba5ed25b696,i44,3630.8,1.98,,,,,,,8.28,1552132889.7080386,19191868.12,11983.2922
1345,1345,5.31,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0103,mysql 5.7.25,cfs_wwc_flat scheduling policy,3613652,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/vTARtwX8FbQlWc,4.19.0-ipanema-g9ba5ed25b696,i44,3084.44,2.03,,,,,,,8.28,1552471721.8339715,19192209.45,12045.0939
1346,1346,10.78,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0252,mysql 5.7.25,cfs_wwc_flat scheduling policy,3562069,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/yojyDYm2EHsm9d,4.19.0-ipanema-g9ba5ed25b696,i44,3583.72,1.97,,,,,,,17.01,1552192200.131788,38391456.35,11872.5668
1347,1347,3.2,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0049,mysql 5.7.25,cfs_wwc_flat scheduling policy,2998257,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/vePKqor0DVUwCz,4.19.0-ipanema-g9ba5ed25b696,i44,136.15,1.96,,,,,,,4.57,1552386562.3100471,9595323.11,9994.0254
1348,1348,27.34,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.061,mysql 5.7.25,cfs_wwc_flat scheduling policy,2808982,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/LmwP84MzufX9Dh,4.19.0-ipanema-g9ba5ed25b696,i44,3104.81,2.05,,,,,,,55.82,1552260444.8667722,76795714.3,9361.3686
1349,1349,10.76,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0254,mysql 5.7.25,cfs_wwc_flat scheduling policy,3568338,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/Rd5qftO0kJSLJv,4.19.0-ipanema-g9ba5ed25b696,i44,4266.51,1.97,,,,,,,17.32,1552281448.7875388,38391483.57,11893.4517
1350,1350,10.51,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0267,mysql 5.7.25,cfs_wwc_flat scheduling policy,3653988,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/3vf43GbON8aBHd,4.19.0-ipanema-g9ba5ed25b696,i44,273.57,2.01,,,,,,,17.32,1552540294.6693606,38391657.75,12178.8761
1351,1351,5.3,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0104,mysql 5.7.25,cfs_wwc_flat scheduling policy,3618859,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/YxNd6G6bx2gbao,4.19.0-ipanema-g9ba5ed25b696,i44,2318.93,1.96,,,,,,,8.43,1552257612.310118,19192331.1,12062.445
1352,1352,3.23,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0046,mysql 5.7.25,cfs_wwc_flat scheduling policy,2968479,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/Vv8q4spdzUvhh5,4.19.0-ipanema-g9ba5ed25b696,i44,115.35,1.97,,,,,,,4.49,1552278618.502819,9595342.34,9894.7799
1353,1353,3.23,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0049,mysql 5.7.25,cfs_wwc_flat scheduling policy,2970093,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/32RHcLIQ3laItw,4.19.0-ipanema-g9ba5ed25b696,i44,128.91,1.98,,,,,,,4.65,1552305224.3151367,9594981.34,9900.1469
1354,1354,3.22,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0045,mysql 5.7.25,cfs_wwc_flat scheduling policy,2983370,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/qc82PvMVpAK7Ww,4.19.0-ipanema-g9ba5ed25b696,i44,134.11,1.99,,,,,,,4.65,1552140331.0854926,9595662.8,9944.4166
1355,1355,10.58,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0255,mysql 5.7.25,cfs_wwc_flat scheduling policy,3629498,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/sCq0wjVWognNyx,4.19.0-ipanema-g9ba5ed25b696,i44,1358.45,2.01,,,,,,,17.63,1552455809.8950794,38391524.23,12097.2987
1356,1356,10.54,sysbench 1.1.0,cfs_wwc_flat scheduling policy,128,300.0237,mysql 5.7.25,cfs_wwc_flat scheduling policy,3641389,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/A3NKX1vXFDYzHP,4.19.0-ipanema-g9ba5ed25b696,i44,2111.17,1.98,,,,,,,17.01,1552232890.8162036,38391055.8,12137.003
1357,1357,27.07,sysbench 1.1.0,cfs_wwc_flat scheduling policy,256,300.079,mysql 5.7.25,cfs_wwc_flat scheduling policy,2836510,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/f92MlopgDoWJTI,4.19.0-ipanema-g9ba5ed25b696,i44,1298.44,2.11,,,,,,,56.84,1552322113.6890733,76795282.58,9452.5434
1358,1358,3.2,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0051,mysql 5.7.25,cfs_wwc_flat scheduling policy,2999733,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/F3dsyfWAR4hWrr,4.19.0-ipanema-g9ba5ed25b696,i44,103.5,1.95,,,,,,,4.33,1552354334.6918151,9595040.62,9998.9399
1359,1359,5.27,sysbench 1.1.0,cfs_wwc_flat scheduling policy,64,300.0115,mysql 5.7.25,cfs_wwc_flat scheduling policy,3640445,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/CtnB9qoHeXrzrl,4.19.0-ipanema-g9ba5ed25b696,i44,367.07,2.01,,,,,,,8.43,1552558730.5792835,19192109.21,12134.3511
1360,1360,3.17,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0049,mysql 5.7.25,cfs_wwc_flat scheduling policy,3030513,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/zLIs0XjLgbjZdO,4.19.0-ipanema-g9ba5ed25b696,i44,120.94,1.95,,,,,,,4.82,1552487047.9944866,9595492.64,10101.5437
1361,1361,3.16,sysbench 1.1.0,cfs_wwc_flat scheduling policy,32,300.0048,mysql 5.7.25,cfs_wwc_flat scheduling policy,3038665,/home/dc/storage/i44/mysql/5.7.25/b3dbca7b49e9fb7a530856c47e38a559/data/X1bWmGfn1WGCU1,4.19.0-ipanema-g9ba5ed25b696,i44,134.42,1.96,,,,,,,4.41,1552337107.1418364,9595044.31,10128.7203
